,raw_predictions,correctly_predicted,ground_truths
328,<S2SV_ModStart> if (! hdev ) return - ENOENT ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Firmware command queue initialize */ ret = hclge_comm_cmd_queue_init ( hdev -> pdev, & hdev -> hw. hw ) ; if ( ret ) goto err_pci_uninit ; /* Firmware command initialize */ ret = hclge_comm_cmd_init ( hdev -> ae_dev, & hdev -> hw. hw, & hdev -> fw_version, true, hdev -> reset_pending ) ; if ( ret ) goto err_cmd_uninit ; ret = hclge_clear_hw_resource ( hdev ) ; if ( ret ) goto err_cmd_uninit ; ret = hclge_get_cap ( hdev ) ; if ( ret ) goto err_cmd_uninit ; ret = hclge_query_dev_specs ( hdev ) ; if ( ret ) { dev_err ( & pdev -> dev, ""failed to query dev specifications, ret = %d.\n"", ret ) ; goto err_cmd_uninit ; } ret = hclge_configure ( hdev ) ; if ( ret ) { dev_err ( & pdev -> dev, ""Configure dev error, ret = %"
329,<S2SV_ModStart> if (! hdev ) goto err_no_dev ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Firmware command queue initialize */ ret = hclge_comm_cmd_queue_init ( hdev -> pdev, & hdev -> hw. hw ) ; if ( ret ) goto err_pci_uninit ; /* Firmware command initialize */ ret = hclge_comm_cmd_init ( hdev -> ae_dev, & hdev -> hw. hw, & hdev -> fw_version, true, hdev -> reset_pending ) ; if ( ret ) goto err_cmd_uninit ; ret = hclge_clear_hw_resource ( hdev ) ; if ( ret ) goto err_cmd_uninit ; ret = hclge_get_cap ( hdev ) ; if ( ret ) goto err_cmd_uninit ; ret = hclge_query_dev_specs ( hdev ) ; if ( ret ) { dev_err ( & pdev -> dev, ""failed to query dev specifications, ret = %d.\n"", ret ) ; goto err_cmd_uninit ; } ret = hclge_configure ( hdev ) ; if ( ret ) { dev_err ( & pdev -> dev, ""Configure dev error, ret = %"
330,<S2SV_ModStart> unsigned long now ; <S2SV_ModEnd>,0,"int32_t ble_hs_conn_timer ( void ) { /* If there are no timeouts configured, then there is nothing to check. */ # if MYNEWT_VAL ( BLE_L2CAP_RX_FRAG_TIMEOUT ) == 0 && BLE_HS_ATT_SVR_QUEUED_WRITE_TMO == 0 return BLE_HS_FOREVER ; # endif struct ble_hs_conn * conn ; ble_npl_time_t now = ble_npl_time_get ( ) ; int32_t next_exp_in = BLE_HS_FOREVER ; int32_t next_exp_in_new ; bool next_exp_in_updated ; int32_t time_diff ; ble_hs_lock ( ) ; /* This loop performs one of two tasks:
     * 1. Determine if any connections need to be terminated due to timeout. If
     *    so connection is disconnected.
     * 2. Otherwise, determine when the next timeout will occur.
     */ SLIST_FOREACH ( conn, & ble_hs_conns, bhc_next ) { if (! ( conn"
331,<S2SV_ModStart> if ( conn == NULL ) { return BLE_HS_FOREVER ; } <S2SV_ModEnd>,0,"int32_t ble_hs_conn_timer ( void ) { /* If there are no timeouts configured, then there is nothing to check. */ # if MYNEWT_VAL ( BLE_L2CAP_RX_FRAG_TIMEOUT ) == 0 && BLE_HS_ATT_SVR_QUEUED_WRITE_TMO == 0 return BLE_HS_FOREVER ; # endif struct ble_hs_conn * conn ; ble_npl_time_t now = ble_npl_time_get ( ) ; int32_t next_exp_in = BLE_HS_FOREVER ; int32_t next_exp_in_new ; bool next_exp_in_updated ; int32_t time_diff ; ble_hs_lock ( ) ; /* This loop performs one of two tasks:
     * 1. Determine if any connections need to be terminated due to timeout. If
     *    so connection is disconnected.
     * 2. Otherwise, determine when the next timeout will occur.
     */ SLIST_FOREACH ( conn, & ble_hs_conns, bhc_next ) { if (! ( conn"
332,<S2SV_ModStart> ( unsigned long ) conn -> bhc_flags & BLE_HS_CONN_F_TERMINATING ) { return BLE_HS_CONN_F_TERMINATING ; } <S2SV_ModEnd>,0,"int32_t ble_hs_conn_timer ( void ) { /* If there are no timeouts configured, then there is nothing to check. */ # if MYNEWT_VAL ( BLE_L2CAP_RX_FRAG_TIMEOUT ) == 0 && BLE_HS_ATT_SVR_QUEUED_WRITE_TMO == 0 return BLE_HS_FOREVER ; # endif struct ble_hs_conn * conn ; ble_npl_time_t now = ble_npl_time_get ( ) ; int32_t next_exp_in = BLE_HS_FOREVER ; int32_t next_exp_in_new ; bool next_exp_in_updated ; int32_t time_diff ; ble_hs_lock ( ) ; /* This loop performs one of two tasks:
     * 1. Determine if any connections need to be terminated due to timeout. If
     *    so connection is disconnected.
     * 2. Otherwise, determine when the next timeout will occur.
     */ SLIST_FOREACH ( conn, & ble_hs_conns, bhc_next ) { if (! ( conn"
333,<S2SV_ModStart> ( unsigned long ) conn -> bhc_flags & BLE_HS_CONN_F_TERMINATING ) ) { return BLE_HS_CONN_F_TERMINATING ; } <S2SV_ModEnd>,0,"int32_t ble_hs_conn_timer ( void ) { /* If there are no timeouts configured, then there is nothing to check. */ # if MYNEWT_VAL ( BLE_L2CAP_RX_FRAG_TIMEOUT ) == 0 && BLE_HS_ATT_SVR_QUEUED_WRITE_TMO == 0 return BLE_HS_FOREVER ; # endif struct ble_hs_conn * conn ; ble_npl_time_t now = ble_npl_time_get ( ) ; int32_t next_exp_in = BLE_HS_FOREVER ; int32_t next_exp_in_new ; bool next_exp_in_updated ; int32_t time_diff ; ble_hs_lock ( ) ; /* This loop performs one of two tasks:
     * 1. Determine if any connections need to be terminated due to timeout. If
     *    so connection is disconnected.
     * 2. Otherwise, determine when the next timeout will occur.
     */ SLIST_FOREACH ( conn, & ble_hs_conns, bhc_next ) { if (! ( conn"
334,<S2SV_ModStart> unsigned long time_diff ; <S2SV_ModEnd>,0,"int32_t ble_hs_conn_timer ( void ) { /* If there are no timeouts configured, then there is nothing to check. */ # if MYNEWT_VAL ( BLE_L2CAP_RX_FRAG_TIMEOUT ) == 0 && BLE_HS_ATT_SVR_QUEUED_WRITE_TMO == 0 return BLE_HS_FOREVER ; # endif struct ble_hs_conn * conn ; ble_npl_time_t now = ble_npl_time_get ( ) ; int32_t next_exp_in = BLE_HS_FOREVER ; int32_t next_exp_in_new ; bool next_exp_in_updated ; int32_t time_diff ; ble_hs_lock ( ) ; /* This loop performs one of two tasks:
     * 1. Determine if any connections need to be terminated due to timeout. If
     *    so connection is disconnected.
     * 2. Otherwise, determine when the next timeout will occur.
     */ SLIST_FOREACH ( conn, & ble_hs_conns, bhc_next ) { if (! ( conn"
335,<S2SV_ModStart> if ( padding == 0 ) { valid = false ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if ( dest_size - * decoded_bytes < ASCII_BLOCK ) return BASE64_ECODE_BUF ; /* Decode base-64 block into ascii block and move pointer */ DecodeBase64Block ( dptr, b64 ) ; dptr += numDecoded_blk ; * decoded_bytes += numDecoded_blk ; /* Reset base-64 block and index */ bbidx = 0 ; padding = 0 ; * consumed_bytes += B64_BLOCK + sp ; sp = 0 ; leading_sp = 0 ; memset ( & b64, 0, sizeof ( b64 ) ) ; } } if ( bbidx > 0 && bbidx < 4 && ( (! valid && mode == BASE64_MODE_RFC4648 ) ) ) { /* Decoded bytes for 1 or 2 base64 encoded bytes is 1 */ padding = bbidx > 1? B64_BLOCK - bbidx : 2 ; uint32_t numDecoded_blk = ASCII_BLOCK - ( padding < B64_BLOCK? padding : ASCII_BLOCK ) ; if ( dest_size < * decoded_bytes + numDecoded_blk ) { SCLogDebug ( ""Destination buffer full"" ) ; ecode = BASE"
336,<S2SV_ModStart> if ( padding == 0 ) { return BASE64_ECODE_ERR ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if ( dest_size - * decoded_bytes < ASCII_BLOCK ) return BASE64_ECODE_BUF ; /* Decode base-64 block into ascii block and move pointer */ DecodeBase64Block ( dptr, b64 ) ; dptr += numDecoded_blk ; * decoded_bytes += numDecoded_blk ; /* Reset base-64 block and index */ bbidx = 0 ; padding = 0 ; * consumed_bytes += B64_BLOCK + sp ; sp = 0 ; leading_sp = 0 ; memset ( & b64, 0, sizeof ( b64 ) ) ; } } if ( bbidx > 0 && bbidx < 4 && ( (! valid && mode == BASE64_MODE_RFC4648 ) ) ) { /* Decoded bytes for 1 or 2 base64 encoded bytes is 1 */ padding = bbidx > 1? B64_BLOCK - bbidx : 2 ; uint32_t numDecoded_blk = ASCII_BLOCK - ( padding < B64_BLOCK? padding : ASCII_BLOCK ) ; if ( dest_size < * decoded_bytes + numDecoded_blk ) { SCLogDebug ( ""Destination buffer full"" ) ; ecode = BASE"
337,<S2SV_ModStart> if ( padding == 0 ) { valid = false ; break ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if ( dest_size - * decoded_bytes < ASCII_BLOCK ) return BASE64_ECODE_BUF ; /* Decode base-64 block into ascii block and move pointer */ DecodeBase64Block ( dptr, b64 ) ; dptr += numDecoded_blk ; * decoded_bytes += numDecoded_blk ; /* Reset base-64 block and index */ bbidx = 0 ; padding = 0 ; * consumed_bytes += B64_BLOCK + sp ; sp = 0 ; leading_sp = 0 ; memset ( & b64, 0, sizeof ( b64 ) ) ; } } if ( bbidx > 0 && bbidx < 4 && ( (! valid && mode == BASE64_MODE_RFC4648 ) ) ) { /* Decoded bytes for 1 or 2 base64 encoded bytes is 1 */ padding = bbidx > 1? B64_BLOCK - bbidx : 2 ; uint32_t numDecoded_blk = ASCII_BLOCK - ( padding < B64_BLOCK? padding : ASCII_BLOCK ) ; if ( dest_size < * decoded_bytes + numDecoded_blk ) { SCLogDebug ( ""Destination buffer full"" ) ; ecode = BASE"
338,<S2SV_ModStart> if ( padding == 0 ) { return BASE64_ECODE_BAD ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if ( dest_size - * decoded_bytes < ASCII_BLOCK ) return BASE64_ECODE_BUF ; /* Decode base-64 block into ascii block and move pointer */ DecodeBase64Block ( dptr, b64 ) ; dptr += numDecoded_blk ; * decoded_bytes += numDecoded_blk ; /* Reset base-64 block and index */ bbidx = 0 ; padding = 0 ; * consumed_bytes += B64_BLOCK + sp ; sp = 0 ; leading_sp = 0 ; memset ( & b64, 0, sizeof ( b64 ) ) ; } } if ( bbidx > 0 && bbidx < 4 && ( (! valid && mode == BASE64_MODE_RFC4648 ) ) ) { /* Decoded bytes for 1 or 2 base64 encoded bytes is 1 */ padding = bbidx > 1? B64_BLOCK - bbidx : 2 ; uint32_t numDecoded_blk = ASCII_BLOCK - ( padding < B64_BLOCK? padding : ASCII_BLOCK ) ; if ( dest_size < * decoded_bytes + numDecoded_blk ) { SCLogDebug ( ""Destination buffer full"" ) ; ecode = BASE"
339,<S2SV_ModStart> if ( padding > B64_BLOCK ) { ecode = BASE64_ECODE_ERR ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if ( dest_size - * decoded_bytes < ASCII_BLOCK ) return BASE64_ECODE_BUF ; /* Decode base-64 block into ascii block and move pointer */ DecodeBase64Block ( dptr, b64 ) ; dptr += numDecoded_blk ; * decoded_bytes += numDecoded_blk ; /* Reset base-64 block and index */ bbidx = 0 ; padding = 0 ; * consumed_bytes += B64_BLOCK + sp ; sp = 0 ; leading_sp = 0 ; memset ( & b64, 0, sizeof ( b64 ) ) ; } } if ( bbidx > 0 && bbidx < 4 && ( (! valid && mode == BASE64_MODE_RFC4648 ) ) ) { /* Decoded bytes for 1 or 2 base64 encoded bytes is 1 */ padding = bbidx > 1? B64_BLOCK - bbidx : 2 ; uint32_t numDecoded_blk = ASCII_BLOCK - ( padding < B64_BLOCK? padding : ASCII_BLOCK ) ; if ( dest_size < * decoded_bytes + numDecoded_blk ) { SCLogDebug ( ""Destination buffer full"" ) ; ecode = BASE"
340,"<S2SV_ModStart> if (! utf8_len ) { redirection_free_data ( pData, NULL ) ; return FALSE ; } <S2SV_ModEnd>",0,"<S2SV_ModStart> / sizeof ( WCHAR ), & utf8_len ) ; <S2SV_ModEnd>"
341,"<S2SV_ModStart> if (! utf8_len ) { redirection_free_data ( pData, NULL ) ; } <S2SV_ModEnd>",0,"<S2SV_ModStart> / sizeof ( WCHAR ), & utf8_len ) ; <S2SV_ModEnd>"
342,"<S2SV_ModStart> if (! utf8_len ) goto fail ; memset ( utf8, 0, sizeof ( utf8 ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> / sizeof ( WCHAR ), & utf8_len ) ; <S2SV_ModEnd>"
343,"<S2SV_ModStart> if (! utf8_len ) goto fail ; memset ( utf8, 0, utf8_len ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> / sizeof ( WCHAR ), & utf8_len ) ; <S2SV_ModEnd>"
344,"<S2SV_ModStart> if (! utf8_len ) goto fail ; memset ( wchar, 0, sizeof ( utf8 ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> / sizeof ( WCHAR ), & utf8_len ) ; <S2SV_ModEnd>"
345,<S2SV_ModStart> if ( ret ) { return ret ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> { gpadl -> decrypted = false ; return ret ; } /*
	 * Set the ""decrypted"" flag to true for the set_memory_decrypted()
	 * success case. In the failure case, the encryption state of the
	 * memory is unknown. Leave ""decrypted"" as true to ensure the
	 * memory will be leaked instead of going back on the free list.
	 */ gpadl -> decrypted = true ; ret = set_memory_decrypted ( ( unsigned long ) kbuffer, PFN_UP ( size ) ) ; if ( ret ) { dev_warn ( & channel -> device_obj -> device, ""Failed to set host visibility for new GPADL %d.\n"", ret ) ; return ret ; } init_completion ( & msginfo -> waitevent ) ; msginfo -> waiting_channel = channel ; gpadlmsg = ( struct vmbus_channel_gpadl_header * ) msginfo -> msg ; gpadlmsg -> header. msgtype = CHANNELMSG_GPADL_HEADER ; gpadlmsg -> child_relid = channel -> offermsg. child_relid ; gpadlmsg"
346,<S2SV_ModStart> if ( ret!= 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> { gpadl -> decrypted = false ; return ret ; } /*
	 * Set the ""decrypted"" flag to true for the set_memory_decrypted()
	 * success case. In the failure case, the encryption state of the
	 * memory is unknown. Leave ""decrypted"" as true to ensure the
	 * memory will be leaked instead of going back on the free list.
	 */ gpadl -> decrypted = true ; ret = set_memory_decrypted ( ( unsigned long ) kbuffer, PFN_UP ( size ) ) ; if ( ret ) { dev_warn ( & channel -> device_obj -> device, ""Failed to set host visibility for new GPADL %d.\n"", ret ) ; return ret ; } init_completion ( & msginfo -> waitevent ) ; msginfo -> waiting_channel = channel ; gpadlmsg = ( struct vmbus_channel_gpadl_header * ) msginfo -> msg ; gpadlmsg -> header. msgtype = CHANNELMSG_GPADL_HEADER ; gpadlmsg -> child_relid = channel -> offermsg. child_relid ; gpadlmsg"
347,<S2SV_ModStart> if ( ret!= 0 ) { return ret ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> { gpadl -> decrypted = false ; return ret ; } /*
	 * Set the ""decrypted"" flag to true for the set_memory_decrypted()
	 * success case. In the failure case, the encryption state of the
	 * memory is unknown. Leave ""decrypted"" as true to ensure the
	 * memory will be leaked instead of going back on the free list.
	 */ gpadl -> decrypted = true ; ret = set_memory_decrypted ( ( unsigned long ) kbuffer, PFN_UP ( size ) ) ; if ( ret ) { dev_warn ( & channel -> device_obj -> device, ""Failed to set host visibility for new GPADL %d.\n"", ret ) ; return ret ; } init_completion ( & msginfo -> waitevent ) ; msginfo -> waiting_channel = channel ; gpadlmsg = ( struct vmbus_channel_gpadl_header * ) msginfo -> msg ; gpadlmsg -> header. msgtype = CHANNELMSG_GPADL_HEADER ; gpadlmsg -> child_relid = channel -> offermsg. child_relid ; gpadlmsg"
348,<S2SV_ModStart> if ( ret < 0 ) { return ret ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> { gpadl -> decrypted = false ; return ret ; } /*
	 * Set the ""decrypted"" flag to true for the set_memory_decrypted()
	 * success case. In the failure case, the encryption state of the
	 * memory is unknown. Leave ""decrypted"" as true to ensure the
	 * memory will be leaked instead of going back on the free list.
	 */ gpadl -> decrypted = true ; ret = set_memory_decrypted ( ( unsigned long ) kbuffer, PFN_UP ( size ) ) ; if ( ret ) { dev_warn ( & channel -> device_obj -> device, ""Failed to set host visibility for new GPADL %d.\n"", ret ) ; return ret ; } init_completion ( & msginfo -> waitevent ) ; msginfo -> waiting_channel = channel ; gpadlmsg = ( struct vmbus_channel_gpadl_header * ) msginfo -> msg ; gpadlmsg -> header. msgtype = CHANNELMSG_GPADL_HEADER ; gpadlmsg -> child_relid = channel -> offermsg. child_relid ; gpadlmsg"
349,<S2SV_ModStart> if ( ret ) { return - EFAULT ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> { gpadl -> decrypted = false ; return ret ; } /*
	 * Set the ""decrypted"" flag to true for the set_memory_decrypted()
	 * success case. In the failure case, the encryption state of the
	 * memory is unknown. Leave ""decrypted"" as true to ensure the
	 * memory will be leaked instead of going back on the free list.
	 */ gpadl -> decrypted = true ; ret = set_memory_decrypted ( ( unsigned long ) kbuffer, PFN_UP ( size ) ) ; if ( ret ) { dev_warn ( & channel -> device_obj -> device, ""Failed to set host visibility for new GPADL %d.\n"", ret ) ; return ret ; } init_completion ( & msginfo -> waitevent ) ; msginfo -> waiting_channel = channel ; gpadlmsg = ( struct vmbus_channel_gpadl_header * ) msginfo -> msg ; gpadlmsg -> header. msgtype = CHANNELMSG_GPADL_HEADER ; gpadlmsg -> child_relid = channel -> offermsg. child_relid ; gpadlmsg"
350,<S2SV_ModStart> kfree ( propname ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> { ret = - ENOMEM ; goto err ; } prop = of_find_property ( np, propname, & size ) ; kfree ( propname ) ; if (! prop ) { if ( state == 0 ) { ret = - ENODEV ; goto err ; <S2SV_ModEnd>"
351,<S2SV_ModStart> kfree ( statename ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> { ret = - ENOMEM ; goto err ; } prop = of_find_property ( np, propname, & size ) ; kfree ( propname ) ; if (! prop ) { if ( state == 0 ) { ret = - ENODEV ; goto err ; <S2SV_ModEnd>"
352,<S2SV_ModStart> if (! propname ) { return - ENODEV ; <S2SV_ModEnd>,0,"<S2SV_ModStart> { ret = - ENOMEM ; goto err ; } prop = of_find_property ( np, propname, & size ) ; kfree ( propname ) ; if (! prop ) { if ( state == 0 ) { ret = - ENODEV ; goto err ; <S2SV_ModEnd>"
353,<S2SV_ModStart> if (! propname ) { return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> { ret = - ENOMEM ; goto err ; } prop = of_find_property ( np, propname, & size ) ; kfree ( propname ) ; if (! prop ) { if ( state == 0 ) { ret = - ENODEV ; goto err ; <S2SV_ModEnd>"
354,<S2SV_ModStart> if (! propname ) return - ENODEV ; <S2SV_ModEnd>,0,"<S2SV_ModStart> { ret = - ENOMEM ; goto err ; } prop = of_find_property ( np, propname, & size ) ; kfree ( propname ) ; if (! prop ) { if ( state == 0 ) { ret = - ENODEV ; goto err ; <S2SV_ModEnd>"
355,<S2SV_ModStart> kfree ( pool ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> INIT_LIST_HEAD_RCU ( & mem -> pools ) ; <S2SV_ModEnd>
356,<S2SV_ModStart> if (! nslabs ) { return - EINVAL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> INIT_LIST_HEAD_RCU ( & mem -> pools ) ; <S2SV_ModEnd>
357,<S2SV_ModStart> if ( nslabs == 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> INIT_LIST_HEAD_RCU ( & mem -> pools ) ; <S2SV_ModEnd>
358,<S2SV_ModStart> unsigned long nslabs = nareas << IO_TLB_SHIFT ; <S2SV_ModEnd>,0,<S2SV_ModStart> INIT_LIST_HEAD_RCU ( & mem -> pools ) ; <S2SV_ModEnd>
359,<S2SV_ModStart> unsigned long nslabs = nslabs << IO_TLB_SHIFT ; <S2SV_ModEnd>,0,<S2SV_ModStart> INIT_LIST_HEAD_RCU ( & mem -> pools ) ; <S2SV_ModEnd>
360,"<S2SV_ModStart> if ( checktype == OSSL_KEYMGMT_VALIDATE_STRICT_CHECK ) return ossl_ffc_params_simple_validate ( dsa -> libctx, & dsa -> params, FFC_PARAM_TYPE_DSA, ret ) ; <S2SV_ModEnd>",0,"static int dsa_precheck_params ( const DSA * dsa, int * ret ) { if ( dsa -> params. p == NULL || dsa -> params. q == NULL ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_FFC_PARAMETERS ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. p ) > OPENSSL_DSA_MAX_MODULUS_BITS ) { ERR_raise ( ERR_LIB_DSA, DSA_R_MODULUS_TOO_LARGE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. q ) >= BN_num_bits ( dsa -> params. p ) ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_Q_VALUE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } return 1 ; <S2SV_ModEnd>"
361,"<S2SV_ModStart> if ( checktype == OSSL_KEYMGMT_VALIDATE_NONE ) return ossl_ffc_params_simple_validate ( dsa -> libctx, & dsa -> params, FFC_PARAM_TYPE_DSA, ret ) ; <S2SV_ModEnd>",0,"static int dsa_precheck_params ( const DSA * dsa, int * ret ) { if ( dsa -> params. p == NULL || dsa -> params. q == NULL ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_FFC_PARAMETERS ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. p ) > OPENSSL_DSA_MAX_MODULUS_BITS ) { ERR_raise ( ERR_LIB_DSA, DSA_R_MODULUS_TOO_LARGE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. q ) >= BN_num_bits ( dsa -> params. p ) ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_Q_VALUE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } return 1 ; <S2SV_ModEnd>"
362,"<S2SV_ModStart> if ( checktype == OSSL_KEYMGMT_VALIDATE_FULL_CHECK ) return ossl_ffc_params_full_validate ( dsa -> libctx, & dsa -> params, FFC_PARAM_TYPE_DSA, ret ) ; <S2SV_ModEnd>",0,"static int dsa_precheck_params ( const DSA * dsa, int * ret ) { if ( dsa -> params. p == NULL || dsa -> params. q == NULL ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_FFC_PARAMETERS ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. p ) > OPENSSL_DSA_MAX_MODULUS_BITS ) { ERR_raise ( ERR_LIB_DSA, DSA_R_MODULUS_TOO_LARGE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. q ) >= BN_num_bits ( dsa -> params. p ) ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_Q_VALUE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } return 1 ; <S2SV_ModEnd>"
363,"<S2SV_ModStart> if ( checktype == OSSL_KEYMGMT_VALIDATE_QUICK_CHECK ) return ossl_ffc_params_simple_validate ( dsa -> libctx, & dsa -> params, FFC_PARAM_TYPE_DSA, ret ) ; <S2SV_ModEnd>",0,"static int dsa_precheck_params ( const DSA * dsa, int * ret ) { if ( dsa -> params. p == NULL || dsa -> params. q == NULL ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_FFC_PARAMETERS ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. p ) > OPENSSL_DSA_MAX_MODULUS_BITS ) { ERR_raise ( ERR_LIB_DSA, DSA_R_MODULUS_TOO_LARGE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. q ) >= BN_num_bits ( dsa -> params. p ) ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_Q_VALUE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } return 1 ; <S2SV_ModEnd>"
364,"<S2SV_ModStart> if ( checktype == OSSL_KEYMGMT_VALIDATE_NORMAL_CHECK ) return ossl_ffc_params_simple_validate ( dsa -> libctx, & dsa -> params, FFC_PARAM_TYPE_DSA, ret ) ; <S2SV_ModEnd>",0,"static int dsa_precheck_params ( const DSA * dsa, int * ret ) { if ( dsa -> params. p == NULL || dsa -> params. q == NULL ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_FFC_PARAMETERS ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. p ) > OPENSSL_DSA_MAX_MODULUS_BITS ) { ERR_raise ( ERR_LIB_DSA, DSA_R_MODULUS_TOO_LARGE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } if ( BN_num_bits ( dsa -> params. q ) >= BN_num_bits ( dsa -> params. p ) ) { ERR_raise ( ERR_LIB_DSA, DSA_R_BAD_Q_VALUE ) ; * ret = FFC_CHECK_INVALID_PQ ; return 0 ; } return 1 ; <S2SV_ModEnd>"
